Container_ID,Tenant_ID,Requested_CPU_Cores,Requested_Memory_MB,Requested_Storage_GB,Requested_Bandwidth_Mbps,Execution_Start_Time_ms,Execution_Finish_Time_ms,Makespan_ms,Server_ID,Available_CPU_Cores,Available_Memory_GB,Available_Storage_TB,Available_Bandwidth_Mbps,Power_Consumption_Watts,Inter_Container_Communication_Latency_ms,Routing_Path_Efficiency,Bandwidth_Allocation_Mbps,Active_Switches,Energy_Efficiency_Score,Execution_Cost_$,Resource_Utilization_%,SLA_Violation_Rate_%,Power_Consumption_Switches_Watts,Total_Data_Transferred_MB,Optimal_Scheduling
5300,13,7,6748,658,53,3619566,9420194,5800628,59,19,78,18.64,30639,137.2,324,0.58,3602,4,0.09,84.17,92.12,6.11,171.49,40423,1
5301,13,9,14231,441,2934,2507367,7323537,4816170,25,25,356,29.99,21782,695.97,239,0.75,3282,15,0.49,203.51,88.29,34.19,93.89,41628,0
5302,2,14,18077,78,3703,1685258,9720969,8035711,27,32,344,38.8,38845,758.24,81,0.34,349,4,0.15,221.43,48.03,39.83,272.55,25015,0
5303,37,11,32103,112,2280,4846441,5354717,508276,99,41,411,39.89,906,420.73,387,0.14,1982,10,0.38,314.79,12.97,10.9,284.05,21417,0
5304,49,6,19042,535,3467,1079173,6359724,5280551,22,33,298,29.45,14598,561.21,195,0.15,86,12,0.44,55.01,86.27,22.47,453.85,48120,0
5305,38,1,19168,375,2959,4449666,8380496,3930830,199,31,131,40.22,2271,290.96,201,0.16,1075,1,0.42,159.29,19.13,2.0,76.62,5708,0
5306,2,4,9555,116,2328,263824,7875223,7611399,47,23,318,2.32,18015,418.62,422,0.2,2195,15,0.58,382.22,85.2,3.62,255.08,14543,1
5307,36,8,5048,142,3395,3423202,5962488,2539286,122,43,344,47.19,15458,614.68,7,0.88,4506,16,0.47,440.99,73.07,24.39,294.2,13864,0
5308,26,7,17615,992,2304,3486835,8307660,4820825,55,43,490,43.66,25342,770.71,397,0.49,142,1,0.11,302.07,94.07,40.91,198.88,9149,0
5309,11,3,21576,197,3005,4187473,9546744,5359271,9,28,299,3.55,12251,106.78,352,0.22,3158,1,0.69,428.09,47.64,12.54,57.18,33068,0
5310,8,10,10718,790,3648,4081181,9925081,5843900,54,37,50,21.55,378,519.09,439,0.63,1023,13,0.41,197.09,84.69,27.27,425.12,22793,0
5311,44,3,20368,540,4926,2062635,8753148,6690513,114,56,378,46.05,36516,117.64,242,0.08,4196,15,0.63,50.96,85.38,4.9,244.89,945,1
5312,40,11,4154,299,3377,2366421,8339282,5972861,64,27,181,26.13,10965,905.97,258,0.18,1686,3,0.06,339.8,29.83,38.72,172.06,18165,0
5313,43,3,12574,76,3294,1001591,9757584,8755993,118,61,111,5.48,38207,658.82,108,0.55,3190,6,0.21,372.54,41.29,47.58,16.3,16453,0
5314,22,12,16959,530,2352,4620527,8285489,3664962,109,49,184,48.36,19801,506.01,165,0.48,3528,7,0.27,55.65,69.29,16.29,451.65,42869,0
5315,20,15,13567,100,180,4908571,7221694,2313123,99,57,338,18.57,2738,89.78,366,0.22,3694,18,0.89,63.04,27.96,43.77,410.52,22834,0
5316,8,1,1071,479,4351,1619689,8433809,6814120,167,26,199,26.3,1099,551.77,236,0.05,493,18,0.07,1.42,84.09,3.67,85.51,41759,1
5317,29,15,24342,973,1649,3892530,9042872,5150342,83,18,152,31.97,20413,647.66,205,0.6,917,5,0.75,314.59,51.66,13.9,125.23,22765,0
5318,40,10,2245,468,626,714120,9446676,8732556,8,21,402,41.79,594,449.94,349,0.89,1820,5,0.15,176.65,89.2,25.83,198.99,29958,0
5319,26,1,9373,636,249,4499757,8005811,3506054,107,43,66,43.78,5881,325.5,205,0.77,2575,7,0.44,214.22,63.87,22.13,277.28,26703,0
5320,30,6,20790,877,4503,2276435,9146657,6870222,155,23,243,33.0,29740,960.38,434,0.2,4929,6,0.28,32.06,52.0,9.71,240.23,37780,0
5321,17,14,2054,292,1866,870509,9675762,8805253,197,10,92,47.47,4575,246.37,148,0.7,3682,9,0.73,3.65,86.78,40.46,386.26,24847,0
5322,20,14,9975,125,932,2244115,9581486,7337371,112,29,448,11.73,6244,971.72,305,0.23,4089,9,0.05,185.63,15.83,9.14,476.49,21126,0
5323,16,1,2927,519,4897,1441754,6355997,4914243,161,50,241,45.34,11506,62.13,249,0.76,269,15,0.34,341.05,14.25,14.04,212.52,5187,0
5324,46,5,11495,23,1914,357697,5922460,5564763,138,12,493,10.31,15384,543.74,395,0.76,1570,9,0.96,9.49,39.29,11.05,59.25,44167,0
5325,43,4,13417,162,3159,638431,6765330,6126899,106,60,223,44.83,5313,381.45,488,0.22,1983,6,0.3,8.27,41.14,4.33,448.0,30302,0
5326,7,5,32237,629,822,4494233,8419783,3925550,144,9,496,11.58,25129,314.14,306,0.02,27,13,0.73,54.14,46.7,10.9,423.44,11028,0
5327,16,7,22986,506,1740,1911071,9013392,7102321,11,19,178,36.24,13083,385.07,41,0.52,3703,12,0.96,471.12,37.93,13.04,441.38,44332,0
5328,45,6,22113,882,841,2943105,9594190,6651085,19,52,31,41.03,15740,634.97,119,0.63,851,15,0.21,391.55,84.14,10.49,227.31,1456,1
5329,47,12,5899,864,3434,2814855,9257441,6442586,192,9,501,20.14,1454,441.05,73,0.27,588,19,0.57,134.07,97.12,0.21,174.82,24004,1
5330,48,9,22075,21,2217,693950,9947891,9253941,52,44,183,6.56,24737,220.21,4,0.42,290,11,0.13,51.81,73.12,35.78,474.77,10889,0
5331,27,6,8699,764,4849,2347401,6072049,3724648,143,62,340,18.76,14577,644.75,43,0.46,3534,14,0.63,49.12,75.88,25.95,355.11,38188,0
5332,23,9,7155,838,3442,305907,6095874,5789967,42,26,23,4.02,25044,951.49,207,0.73,253,2,0.36,172.91,83.22,26.52,188.93,5168,0
5333,24,4,16179,464,4918,2112131,5502020,3389889,100,31,453,33.31,7644,980.44,228,0.19,3997,18,0.41,72.22,41.49,25.85,66.73,42729,0
5334,9,1,24556,483,3378,4366025,9219912,4853887,96,12,176,35.16,36478,830.41,31,0.09,4866,13,0.48,115.17,55.26,29.1,141.93,41196,0
5335,35,1,11758,502,2237,230557,7864343,7633786,83,33,450,14.15,35745,221.27,386,0.27,504,17,0.84,179.74,99.88,16.8,46.84,18907,0
5336,20,10,2970,943,2270,1379572,7893870,6514298,79,35,237,32.93,27547,241.01,12,0.5,1112,3,0.57,224.03,58.75,32.7,396.72,27807,0
5337,37,7,28153,309,4635,601430,9166461,8565031,166,42,401,3.87,18723,60.34,85,0.14,3030,17,0.86,31.39,74.67,44.28,62.47,44648,0
5338,42,13,26251,596,2927,698281,9928300,9230019,128,26,181,2.55,16248,811.11,368,0.23,4120,1,0.98,438.52,97.16,7.69,30.16,20988,1
5339,17,13,6540,874,3530,3654886,6617340,2962454,86,38,327,20.99,19147,211.19,414,0.5,3919,2,0.62,25.98,10.91,40.43,71.74,8953,0
5340,47,13,5959,553,4390,2833462,8249309,5415847,49,26,245,24.74,32968,954.22,172,0.72,4522,18,0.71,463.03,78.66,47.83,455.04,14105,0
5341,31,3,21455,203,2718,1512876,7977151,6464275,77,50,35,1.91,27973,479.01,370,0.03,808,2,0.44,125.64,81.02,14.08,69.46,6908,1
5342,8,2,19645,416,1830,1071431,5203041,4131610,84,51,67,29.91,33701,93.52,471,0.57,4974,2,0.51,126.24,60.24,19.54,177.23,41733,0
5343,15,14,30844,640,658,2948652,7570304,4621652,49,26,408,41.81,39382,661.1,331,0.38,3724,6,0.93,450.88,76.15,11.12,192.12,2111,1
5344,31,6,2460,142,198,3957248,5771754,1814506,79,27,336,21.11,24693,154.9,36,0.56,2775,10,0.82,262.58,87.01,48.14,32.82,10286,0
5345,30,6,6818,856,1232,1446910,6356736,4909826,199,49,81,37.61,27409,674.08,25,0.64,4291,18,0.49,140.02,19.48,10.33,295.35,19222,0
5346,46,13,8763,615,488,4564879,6660440,2095561,183,24,290,8.41,18564,698.01,327,0.04,1195,4,0.13,261.92,13.11,27.91,487.02,29128,0
5347,20,7,8604,107,3072,4482770,8605018,4122248,150,19,415,26.95,29015,97.45,306,0.54,945,6,0.08,491.04,38.81,43.08,280.52,13795,0
5348,39,5,28190,991,2035,2298463,8477620,6179157,171,42,248,39.67,13678,883.96,328,0.95,4903,10,0.59,428.08,72.69,8.82,58.53,18606,0
5349,12,8,25420,529,4622,4221051,6264507,2043456,50,33,468,34.42,37696,417.26,377,0.42,3946,17,0.46,113.23,30.18,42.53,13.6,12100,0
5350,49,7,12875,537,1898,263410,9867434,9604024,84,60,367,39.2,35456,356.05,406,0.91,122,16,0.67,25.33,91.18,8.81,205.42,13469,1
5351,17,2,14578,576,1560,2944628,6302513,3357885,124,15,291,36.34,8228,673.29,36,0.97,2455,3,0.51,386.33,35.1,24.26,242.49,29221,0
5352,42,15,31548,969,2926,3670527,7840044,4169517,19,47,378,6.93,22478,938.99,102,0.62,2837,1,0.5,60.11,74.56,1.32,309.16,8194,0
5353,30,1,16641,854,3265,2342137,6439076,4096939,91,32,323,6.03,8080,971.82,131,0.52,445,15,0.65,293.84,72.13,28.66,352.34,36930,0
5354,29,13,16288,887,2816,4571308,9781531,5210223,72,32,157,48.8,17058,840.07,78,0.77,4384,18,0.37,319.46,61.31,25.67,234.32,2720,0
5355,19,14,701,749,43,3078815,5532349,2453534,146,52,137,24.63,30487,780.8,27,0.79,137,16,0.07,127.52,77.86,35.68,217.58,45495,0
5356,46,9,12264,688,305,2794574,9427212,6632638,10,29,220,36.89,29082,567.46,484,0.62,3910,16,0.49,284.03,98.1,40.85,132.85,11911,0
5357,11,5,22904,291,2510,2627897,8432280,5804383,50,20,106,34.4,34268,562.53,346,0.0,228,11,0.22,269.76,10.26,48.69,175.86,17470,0
5358,34,12,7994,805,3789,3409253,6282476,2873223,49,49,434,3.17,11123,630.11,7,0.65,3414,15,0.87,349.58,86.89,35.48,37.27,34934,0
5359,7,11,17191,311,3586,1356159,6700082,5343923,169,22,456,25.34,14438,984.06,421,0.88,1357,18,0.74,450.62,21.16,28.95,73.22,5643,0
5360,44,5,27636,913,1439,1789571,6464571,4675000,99,30,137,26.55,34829,82.02,439,0.07,502,16,0.77,67.13,56.84,41.05,377.65,24759,0
5361,34,12,25264,668,2199,4140342,9940874,5800532,143,35,433,40.62,39467,497.74,44,0.3,1086,14,0.51,286.38,82.43,40.78,70.44,19122,0
5362,20,10,25064,385,1997,3593962,5127757,1533795,120,55,202,48.15,26460,250.74,72,0.86,486,5,0.54,273.08,45.85,44.26,216.17,35596,0
5363,38,4,1311,53,4753,4872791,6987326,2114535,23,20,95,15.18,37621,626.51,104,0.63,4438,14,0.22,251.14,62.29,43.81,245.72,1216,0
5364,24,2,25893,585,2892,4325748,7113703,2787955,76,39,171,3.88,928,604.77,444,0.11,1181,6,0.67,195.86,29.58,35.52,11.77,19860,0
5365,10,5,23899,183,1719,3753473,6199353,2445880,113,18,442,24.29,19049,938.58,315,0.6,3527,19,0.67,494.75,19.37,35.31,380.94,24943,0
5366,32,2,10446,369,2787,1589904,7846527,6256623,27,51,434,2.46,23632,380.19,180,0.62,2672,16,0.54,369.32,37.16,12.44,263.34,34316,0
5367,15,12,25302,701,3707,1953806,9024532,7070726,6,21,414,19.89,25689,788.65,132,0.11,533,5,0.66,366.41,66.54,2.3,35.11,7677,0
5368,37,7,26967,13,1557,242513,5671162,5428649,24,59,274,14.39,4976,738.64,491,0.17,2370,14,0.97,366.61,61.36,26.79,228.54,30874,0
5369,20,11,19596,559,472,4812226,8273491,3461265,86,42,490,12.91,6841,467.56,243,0.58,4158,6,0.96,49.74,64.63,17.8,36.8,45955,0
5370,3,9,9300,960,3325,4851452,7553759,2702307,137,54,426,1.08,4278,550.67,130,0.41,3942,15,0.96,68.79,44.26,16.43,392.5,29586,0
5371,37,9,10421,160,3314,4932197,6566541,1634344,190,50,142,13.28,13327,488.47,401,0.23,2213,12,0.1,83.32,88.07,23.91,431.74,23627,0
5372,40,11,26443,284,523,1531651,6594385,5062734,67,42,386,16.68,12267,938.44,244,0.63,4780,6,0.8,172.33,60.95,40.92,309.97,34013,0
5373,8,6,12927,565,4106,158014,5873326,5715312,70,57,19,45.64,39217,156.57,245,0.11,4814,7,0.91,183.79,39.4,35.24,462.94,25767,0
5374,40,1,26380,287,3576,1763207,6160541,4397334,78,47,228,5.32,14628,612.11,213,0.11,2882,7,0.86,129.32,32.62,10.34,358.72,19242,0
5375,44,13,11302,8,3813,1708583,6479343,4770760,42,30,421,38.58,22436,414.44,228,0.01,3589,17,0.31,238.53,54.59,8.5,392.96,27705,0
5376,23,6,14358,72,3697,1469836,5168333,3698497,60,47,84,36.52,15576,140.29,212,0.65,395,17,0.42,371.7,97.34,49.66,197.79,33159,0
5377,40,5,22769,892,3948,2434495,8156628,5722133,83,20,376,16.99,32370,281.94,158,0.93,1433,1,0.15,116.04,89.66,32.62,23.42,27320,0
5378,11,4,28525,98,3499,4128622,9738052,5609430,176,13,246,45.44,5782,632.9,432,0.02,132,19,0.59,85.3,80.86,34.07,120.76,9278,0
5379,46,12,5226,87,1481,950230,8858370,7908140,184,36,294,33.11,30946,761.07,363,0.4,1369,13,0.02,470.59,70.12,39.49,309.72,44323,0
5380,8,6,23387,842,347,2400006,6507414,4107408,87,49,486,5.75,15294,535.88,130,0.18,3680,2,0.73,73.3,30.43,27.32,58.62,8973,0
5381,29,6,25229,101,3091,182078,9466406,9284328,133,22,412,11.0,18079,532.38,335,0.65,2920,15,0.17,475.79,66.38,18.1,287.79,49071,0
5382,30,14,11920,281,3422,1789138,5273527,3484389,108,12,75,20.66,21377,662.2,104,0.45,492,12,0.76,345.13,42.37,27.72,464.1,17061,0
5383,10,6,3351,883,2402,1951769,5497835,3546066,182,40,298,48.4,27948,191.26,322,0.59,108,13,0.34,316.96,68.64,32.0,309.78,44457,0
5384,39,2,29428,289,986,1692543,6035839,4343296,166,47,134,13.96,4741,220.2,411,0.84,3531,5,0.99,405.99,61.74,24.8,454.1,32790,0
5385,28,15,4025,749,4988,4962043,5593501,631458,147,9,321,21.98,31435,961.29,405,0.57,164,5,0.41,35.34,94.46,30.26,140.53,42552,0
5386,49,14,27838,196,2255,2769210,9012266,6243056,197,40,478,28.47,15826,964.53,217,0.54,1244,3,0.82,78.32,29.91,47.49,26.5,46857,0
5387,36,7,14113,391,4078,2781007,9352421,6571414,71,32,283,18.42,5742,787.27,93,0.14,3725,4,0.21,39.02,39.11,20.3,444.65,48904,0
5388,13,14,26802,609,1713,373118,7236550,6863432,24,34,153,35.35,3378,800.98,389,0.46,1203,13,0.52,357.05,91.46,32.19,485.84,43851,0
5389,32,4,1647,450,881,360274,6284164,5923890,105,63,64,33.38,5718,138.48,321,0.63,35,10,0.7,33.44,99.75,34.78,330.13,42461,0
5390,36,13,23253,368,3419,4942209,9466885,4524676,80,55,245,3.96,1408,402.13,281,0.71,3916,15,0.52,1.17,26.66,26.67,360.76,43005,0
5391,37,15,12425,430,2599,422634,6153840,5731206,138,32,235,22.01,2881,481.64,234,0.08,2254,19,0.75,51.45,38.13,0.91,345.12,2333,0
5392,26,12,10613,96,4562,3952103,6494733,2542630,149,12,378,39.27,23150,186.13,281,0.68,856,8,0.64,51.87,27.94,49.21,471.98,49289,0
5393,22,9,19143,261,1559,2532945,6798154,4265209,143,58,50,32.36,484,73.14,48,0.2,3139,14,0.66,21.84,69.42,18.1,15.6,14706,0
5394,4,10,7060,512,3517,2834182,5814209,2980027,64,50,437,23.55,5684,260.35,11,0.66,1541,3,0.14,200.14,61.08,32.09,58.03,19846,0
5395,31,2,5028,121,4471,3342024,8001370,4659346,141,47,197,36.76,37934,968.2,481,0.28,4776,18,0.84,432.24,66.84,43.62,212.83,19380,0
5396,18,5,4614,366,2631,4154349,5988479,1834130,71,11,135,33.85,26705,930.39,237,0.59,4195,2,0.07,371.2,80.22,40.88,366.64,46014,0
5397,38,14,16729,785,2539,852919,5892249,5039330,168,21,291,42.04,7983,271.37,19,0.16,1546,1,0.27,379.26,25.23,29.58,243.68,26851,0
5398,24,4,18444,332,2167,994457,5716815,4722358,136,24,283,3.5,9807,942.92,233,0.96,2066,7,0.96,24.22,24.42,35.85,470.53,21411,0
5399,23,9,27727,52,2366,1378897,5183368,3804471,105,48,274,27.23,15038,373.4,274,0.7,4638,1,0.72,315.77,89.19,12.36,58.85,5607,1
5400,22,4,31517,396,169,3208408,6390195,3181787,166,34,273,33.36,32135,769.19,242,0.25,2574,1,0.91,182.99,97.4,18.61,378.71,21743,0
5401,2,8,29854,318,4949,2828637,7793092,4964455,52,43,491,34.1,35628,408.71,7,0.83,1029,17,0.02,491.09,51.52,49.23,26.39,19513,0
5402,31,8,23428,675,2112,981742,8048611,7066869,2,41,293,46.2,29378,95.14,381,0.96,3128,13,0.16,103.73,12.12,38.85,241.54,49329,0
5403,11,6,5023,702,2818,2192916,9046854,6853938,150,17,306,21.17,32572,967.15,343,0.54,2401,1,0.98,109.13,74.52,9.7,417.28,27150,0
5404,28,6,19727,277,2009,282979,8901500,8618521,119,58,252,39.96,28831,307.73,4,0.35,2107,6,0.66,60.84,35.42,45.72,426.71,33675,0
5405,46,11,26094,597,2591,4138092,7517476,3379384,118,29,259,39.52,27781,100.68,149,0.19,2411,19,0.14,302.27,16.12,26.35,238.42,31311,0
5406,32,8,14536,194,3003,1160036,8990941,7830905,4,48,24,14.17,19233,993.79,128,0.62,1967,18,0.62,255.34,45.41,43.53,439.92,8259,0
5407,5,12,11925,693,2944,3257022,6754023,3497001,52,29,358,14.15,12403,658.46,41,0.25,3304,3,0.35,139.84,43.84,33.84,48.7,25580,0
5408,38,13,16831,21,2321,4042219,9348958,5306739,111,35,269,47.2,31738,473.37,77,0.89,2405,11,0.7,303.94,61.28,33.67,290.9,46059,0
5409,10,12,19958,399,2805,4826409,7797658,2971249,7,55,288,16.9,21892,833.45,219,0.27,4072,4,0.87,240.57,34.09,1.02,396.88,40468,0
5410,40,10,13227,715,4338,1504637,9457756,7953119,1,27,157,21.31,15585,733.6,390,0.11,2996,7,0.91,267.37,85.11,43.36,74.89,11163,0
5411,46,9,8487,202,4338,4831563,8507592,3676029,83,56,259,30.59,10739,455.88,461,0.99,3325,18,0.07,147.13,28.23,23.51,421.52,7047,0
5412,24,15,19948,466,3598,1869861,5018289,3148428,186,9,431,16.51,21682,190.85,447,0.39,4235,2,0.09,310.81,56.54,1.28,498.21,45889,0
5413,35,5,32548,151,3126,1834931,6106249,4271318,190,30,458,33.43,10040,679.79,146,0.66,2980,7,0.18,453.16,28.56,24.95,99.02,44341,0
5414,44,11,13133,896,4663,1168307,9464230,8295923,94,58,119,15.18,21368,893.66,283,0.27,4784,2,0.32,77.0,60.36,48.45,491.96,28086,0
5415,48,1,11023,159,3757,2713296,9443461,6730165,114,41,201,26.84,25915,540.15,471,0.25,3740,3,0.54,11.1,78.29,35.05,126.61,33656,0
5416,23,1,24106,310,1959,4319140,6992209,2673069,194,55,51,28.42,12764,581.03,174,0.43,3349,17,0.9,426.06,66.28,42.29,50.11,35440,0
5417,17,15,20435,951,1469,1292121,7782228,6490107,55,23,176,40.23,37961,853.15,378,0.85,4152,4,0.25,399.04,54.96,2.83,121.37,37211,0
5418,1,2,11070,504,4440,896900,5989070,5092170,117,35,473,43.14,7082,947.81,302,0.56,3263,9,0.56,122.72,36.36,44.84,321.57,24095,0
5419,31,10,32747,26,2461,2253117,9970974,7717857,13,61,79,34.4,8313,565.14,479,0.52,4326,12,0.61,413.65,92.45,7.02,470.94,49775,1
5420,31,10,1038,821,4361,3184058,6411589,3227531,28,21,156,14.23,36988,93.16,85,0.39,738,6,0.9,339.63,70.91,48.21,242.93,21230,0
5421,42,5,19703,66,3077,1898149,6182231,4284082,14,59,177,23.73,9873,194.76,473,0.25,836,8,0.97,399.22,64.3,27.79,196.15,35911,0
5422,42,4,26283,935,4100,2681420,7209563,4528143,131,8,404,28.58,1165,952.12,45,0.76,4328,16,0.31,456.76,15.07,17.72,166.77,5518,0
5423,34,1,2265,263,2998,2729890,6727817,3997927,16,48,469,15.59,35422,841.32,43,0.02,321,7,0.48,188.9,75.32,39.22,161.7,49075,0
5424,9,4,26760,472,781,3574471,8477326,4902855,89,22,432,47.06,33213,652.97,208,0.94,1351,8,0.58,401.95,88.94,28.36,335.12,41639,0
5425,22,4,15168,167,1121,3524531,7635309,4110778,174,22,148,6.32,14336,495.45,50,0.77,449,1,0.94,356.56,22.95,30.59,15.57,607,0
5426,13,10,23778,800,3321,2015484,7759023,5743539,111,32,487,41.84,5010,440.31,336,0.32,4899,17,0.82,290.13,30.59,4.73,425.79,10546,0
5427,25,4,32299,154,4416,1741982,6193764,4451782,121,50,126,21.89,31401,91.91,231,0.84,1123,8,0.67,469.7,18.88,1.41,179.81,29952,0
5428,48,1,30739,343,1604,1346515,6246406,4899891,131,12,215,47.33,33334,875.53,277,0.34,2370,10,0.47,331.78,65.88,2.58,411.55,48012,0
5429,18,9,10732,718,2739,2001023,7299506,5298483,98,15,289,27.09,3483,405.0,497,0.32,2517,8,0.95,293.5,28.26,3.76,367.31,44552,0
5430,12,14,18550,413,1291,3397693,8754449,5356756,131,29,104,36.76,28973,542.98,128,0.31,2499,1,0.19,291.27,90.37,20.22,243.34,10860,0
5431,40,3,13253,665,3595,3969670,9084468,5114798,169,46,33,36.99,32711,561.16,289,0.4,1966,7,0.09,301.04,23.86,2.58,316.69,4713,0
5432,17,13,5353,184,2838,3914808,6684046,2769238,157,45,499,35.2,29331,846.72,220,0.83,1376,18,0.15,448.39,95.91,43.03,289.51,33172,0
5433,15,4,4553,671,2383,3097297,8396464,5299167,168,46,425,3.42,12182,237.21,30,0.26,664,8,0.07,142.85,13.25,41.06,334.22,34546,0
5434,42,5,31087,194,4895,1700264,7619582,5919318,19,58,355,31.49,37070,501.26,382,0.62,3922,14,0.35,353.75,20.73,47.85,440.54,49003,0
5435,15,13,21920,2,351,708300,6456224,5747924,148,53,291,44.85,35379,958.22,385,0.17,3681,10,0.64,103.32,95.57,15.16,344.58,49141,0
5436,15,13,25935,215,4943,2686396,8698030,6011634,21,50,374,42.33,11250,724.42,197,0.99,376,18,0.83,133.68,61.96,15.48,338.94,43606,0
5437,39,7,25955,687,4733,4671965,8096367,3424402,148,58,375,45.83,2516,428.91,33,0.22,4280,14,0.29,327.6,99.21,27.9,223.08,469,0
5438,13,6,9477,587,2828,2357170,9789111,7431941,92,21,396,22.77,5137,650.58,75,0.83,680,10,0.13,258.96,44.67,36.84,192.44,49340,0
5439,17,5,14930,797,2935,4291654,6779861,2488207,47,26,487,23.28,6347,608.63,249,0.23,1000,17,0.88,452.72,83.4,22.49,307.3,20203,0
5440,32,8,25630,639,1282,3406999,7969642,4562643,91,33,355,40.6,6041,567.9,328,0.45,3706,6,0.42,330.56,94.32,35.15,10.08,12486,0
5441,9,14,4929,483,719,1528108,8687720,7159612,44,45,380,15.87,15410,557.86,95,0.26,3638,7,0.51,202.72,82.79,19.12,85.14,21944,0
5442,40,1,9489,561,748,730927,9868414,9137487,114,40,275,38.49,9892,732.25,213,0.74,386,19,0.21,67.86,37.6,30.6,184.57,37013,0
5443,20,7,28393,969,1788,1006050,5978638,4972588,89,53,37,25.72,14939,887.84,89,0.66,2958,10,0.04,42.2,32.17,4.67,91.51,23551,0
5444,26,12,21531,32,4600,2740628,7185361,4444733,2,19,398,13.95,39457,440.44,146,0.12,597,14,0.51,248.76,38.8,5.43,396.5,26376,0
5445,27,6,15099,670,4140,1269600,5051527,3781927,171,36,232,32.54,21598,976.41,396,0.8,3587,9,0.36,288.43,86.8,4.01,192.36,15581,1
5446,21,11,19779,15,3728,2158786,7746626,5587840,185,19,356,15.49,4647,432.8,396,0.9,4383,17,0.45,241.84,28.74,5.35,429.08,35567,0
5447,18,5,22780,318,4923,1812911,5772661,3959750,88,36,481,33.92,1773,692.98,483,0.07,3454,13,0.19,217.02,22.15,1.26,493.97,20808,0
5448,13,7,960,846,19,1531424,6650806,5119382,147,48,508,28.9,37595,306.74,448,0.1,4170,4,0.19,272.61,58.1,22.42,436.15,26074,0
5449,16,3,20206,243,1747,3250001,6146610,2896609,90,48,509,36.39,16654,760.18,285,0.06,3231,8,0.46,206.98,25.69,16.14,198.76,26593,0
5450,9,1,5097,17,2588,2683309,7241677,4558368,192,53,216,30.35,8672,418.89,206,0.26,2065,19,0.23,32.13,32.82,44.53,446.36,17254,0
5451,12,9,26993,534,1568,4858918,8625249,3766331,174,27,507,38.16,2778,413.01,333,0.94,4606,19,0.18,73.08,38.07,36.6,186.54,45431,0
5452,44,2,13263,756,2152,3762434,5845438,2083004,169,41,280,49.81,3417,241.56,275,0.19,666,2,0.15,58.72,10.52,18.24,289.65,21711,0
5453,38,13,8620,926,2633,2074812,6540320,4465508,67,53,202,23.92,5915,116.33,84,0.96,4793,12,0.42,173.17,76.92,21.83,475.49,37991,0
5454,19,10,21305,81,4010,3764021,6209213,2445192,91,62,304,30.31,37196,381.64,258,0.3,3822,16,0.61,36.38,70.25,27.8,463.18,47356,0
5455,7,15,16046,656,4555,1483631,7071780,5588149,14,37,376,5.99,39999,619.84,268,0.77,3364,13,0.41,154.14,61.09,39.42,205.87,23017,0
5456,35,3,24769,436,2153,4832252,6306868,1474616,148,36,278,47.57,9172,93.62,428,0.59,1096,1,0.92,45.3,93.9,15.98,72.67,38994,0
5457,48,8,11955,8,874,4681637,8915106,4233469,35,46,432,30.22,15599,231.11,330,0.22,3955,13,0.65,265.56,87.47,28.43,426.65,20635,0
5458,18,12,22947,960,1810,4973937,8076214,3102277,153,54,81,6.04,15306,282.8,292,0.86,2867,15,0.39,459.97,95.89,22.02,351.19,15224,0
5459,16,10,25472,679,3462,2918460,7547326,4628866,128,61,471,20.6,22387,228.12,401,0.04,737,3,0.37,332.73,81.63,4.74,321.13,42601,1
5460,39,9,806,287,2726,615160,9736577,9121417,132,47,112,4.98,2706,147.87,391,0.01,3230,4,0.29,42.34,53.84,40.97,253.89,19519,0
5461,4,13,1750,780,4312,1727884,9436538,7708654,57,58,458,25.36,21023,223.61,357,0.44,1314,16,0.33,26.49,49.36,7.86,112.58,12796,0
5462,25,3,15833,801,1819,1568151,5683763,4115612,2,9,306,14.58,10402,938.77,484,0.42,2402,18,0.36,392.06,95.17,28.71,142.43,14358,0
5463,32,6,16586,186,4955,3218337,7548927,4330590,66,33,108,17.67,21889,794.06,274,0.66,1437,11,0.28,37.67,70.95,29.57,107.68,38744,0
5464,40,7,13561,524,4351,3878239,9457390,5579151,89,8,175,4.38,24400,925.15,269,0.03,948,8,0.1,462.09,32.35,10.09,285.5,9509,0
5465,13,15,24937,793,2007,2923775,5298843,2375068,111,35,272,38.36,20584,895.5,461,0.68,991,8,0.48,109.1,78.92,38.28,164.87,15180,0
5466,45,1,3328,422,2941,4131891,9352157,5220266,87,58,132,42.22,5874,430.33,60,0.55,3625,17,0.45,243.86,98.79,6.12,112.03,36656,1
5467,17,14,1610,816,2140,3593302,5036517,1443215,149,63,366,7.87,24450,400.81,488,0.33,1771,17,0.73,226.58,43.64,5.51,422.18,14943,0
5468,49,7,15191,466,4422,229060,6007876,5778816,89,15,195,37.78,27312,788.52,396,0.48,3420,4,0.92,399.82,94.4,5.66,286.32,39062,1
5469,37,4,2249,83,2702,1248517,8400069,7151552,91,38,50,7.3,21006,906.08,335,0.07,3594,7,0.61,176.23,33.31,45.27,257.65,46545,0
5470,6,5,19085,567,3186,4413568,7276875,2863307,52,46,311,5.19,36974,763.72,432,0.44,1631,17,0.73,148.51,52.44,22.32,87.95,11634,0
5471,19,8,3277,643,2806,2348004,6716355,4368351,118,57,443,6.59,18275,602.37,179,0.55,3438,14,0.51,260.21,93.4,12.64,249.94,46961,1
